a,b,c,d,pos,vel,acc
1.6681005372000592,1.6681005372000592,464.1588833612782,599484250.3189421,"(3104.3324335080138, 0.0033333333333333335, 1024.8128148291567)","(26358.695215012904, 0.0033333333333333335, 7221.928465635592)","(131814.63892142265, 0.0025, 27575.911414308448)"
1.6681005372000592,1.6681005372000592,464.1588833612782,10000000000.0,"(3500.012799410941, 0.0, 1149.957675785689)","(45253.707451155686, 0.0008333333333333334, 12039.616485245591)","(329205.4824611987, 0.0008333333333333334, 65709.60680644278)"
1.6681005372000592,1.6681005372000592,7742.636826811277,0.1,"(1558.0554510296352, 0.3883333333333333, 1931.0568180020161)","(2360.681865516202, 0.43333333333333335, 4605.102157556423)","(2368.8605688302923, 0.455, 5498.4326029810445)"
1.6681005372000592,1.6681005372000592,7742.636826811277,1.6681005372000592,"(1558.9900377799058, 0.3883333333333333, 1927.1715093959388)","(2364.8244840205734, 0.4325, 4594.177674132503)","(2375.243460642478, 0.4533333333333333, 5485.960293967733)"
1.6681005372000592,1.6681005372000592,7742.636826811277,27.825594022071257,"(1568.720774305386, 0.37916666666666665, 1902.8486708322155)","(2408.3759390455252, 0.41833333333333333, 4531.060034558154)","(2442.8412979146246, 0.435, 5422.748470480821)"
1.6681005372000592,1.6681005372000592,7742.636826811277,464.1588833612782,"(1615.4913072762492, 0.36083333333333334, 1858.880066377248)","(2630.0373906061704, 0.425, 4619.258636742698)","(2802.796031407962, 0.4325, 5753.825300097299)"
1.6681005372000592,1.6681005372000592,7742.636826811277,7742.636826811277,"(1756.5154070608544, 0.30583333333333335, 1647.2642167460695)","(3421.936202994123, 0.3883333333333333, 4752.112540043044)","(4287.877180463474, 0.4058333333333333, 6903.908966228111)"
1.6681005372000592,1.6681005372000592,7742.636826811277,129154.96650148854,"(2014.9992526606466, 0.13166666666666665, 1195.4961922250268)","(5385.037631655087, 0.25416666666666665, 4232.05800383612)","(9106.726259502455, 0.2825, 7764.029868628077)"
1.6681005372000592,1.6681005372000592,7742.636826811277,2154434.6900318866,"(2343.5995390297094, 0.03666666666666667, 950.9553252685865)","(9062.296810074324, 0.07583333333333334, 3880.5582361300258)","(21794.58772351621, 0.09666666666666666, 8760.230821281708)"
1.6681005372000592,1.6681005372000592,7742.636826811277,35938136.638046406,"(2712.11996695459, 0.011666666666666667, 942.0497041785123)","(15429.47799177267, 0.018333333333333333, 4760.808369271376)","(53363.88317222429, 0.015833333333333335, 13364.135747409546)"
1.6681005372000592,1.6681005372000592,7742.636826811277,599484250.3189421,"(3104.349432307592, 0.0033333333333333335, 1024.8086304938424)","(26359.330299841713, 0.0033333333333333335, 7221.913120870926)","(131820.05978770822, 0.0025, 27575.61495343204)"
1.6681005372000592,1.6681005372000592,7742.636826811277,10000000000.0,"(3500.0148205502915, 0.0, 1149.9577585030672)","(45253.84090431052, 0.0008333333333333334, 12039.625859239095)","(329207.1102548043, 0.0008333333333333334, 65709.6180903059)"
1.6681005372000592,1.6681005372000592,129154.96650148854,0.1,"(1924.8820542637304, 0.11083333333333334, 965.5000791421769)","(4738.056751934968, 0.19583333333333333, 2871.142212381985)","(7583.539643231575, 0.21416666666666667, 4575.970319332732)"
1.6681005372000592,1.6681005372000592,129154.96650148854,1.6681005372000592,"(1924.9475230403862, 0.11083333333333334, 965.5048377981101)","(4738.541103990714, 0.19583333333333333, 2871.40345047663)","(7584.736202144359, 0.21416666666666667, 4576.879418095699)"
1.6681005372000592,1.6681005372000592,129154.96650148854,27.825594022071257,"(1925.9479011771678, 0.11, 965.6005095645817)","(4745.945747136689, 0.19583333333333333, 2875.3453441946226)","(7603.034965549622, 0.21416666666666667, 4590.420824765016)"
1.6681005372000592,1.6681005372000592,129154.96650148854,464.1588833612782,"(1934.6565820276123, 0.11, 966.9913988441547)","(4810.866504733514, 0.1975, 2907.0435753157185)","(7764.294094556148, 0.21416666666666667, 4693.290139062089)"
1.6681005372000592,1.6681005372000592,129154.96650148854,7742.636826811277,"(1972.3972881874668, 0.08833333333333333, 968.491228766875)","(5104.221454784246, 0.19333333333333333, 3025.321604204523)","(8516.076765547416, 0.21416666666666667, 5085.866083484622)"
1.6681005372000592,1.6681005372000592,129154.96650148854,129154.96650148854,"(2096.0495883861286, 0.051666666666666666, 942.9625539362611)","(6203.70711577317, 0.18083333333333335, 3274.037418055632)","(11651.385706673378, 0.20416666666666666, 6175.319093802053)"
1.6681005372000592,1.6681005372000592,129154.96650148854,2154434.6900318866,"(2359.3973150495904, 0.025833333333333333, 908.0053889898884)","(9293.384787832778, 0.06, 3640.420098841544)","(22770.857138738073, 0.08, 8155.68293651518)"
1.6681005372000592,1.6681005372000592,129154.96650148854,35938136.638046406,"(2714.3479106710215, 0.009166666666666667, 938.8986227769781)","(15480.116486788504, 0.018333333333333333, 4734.282513833563)","(53666.6894832037, 0.014166666666666666, 13266.74207862736)"
1.6681005372000592,1.6681005372000592,129154.96650148854,599484250.3189421,"(3104.6326010599564, 0.0033333333333333335, 1024.740481828632)","(26369.912229066555, 0.0033333333333333335, 7221.687562631915)","(131910.37136083932, 0.0025, 27570.827425981286)"
1.6681005372000592,1.6681005372000592,129154.96650148854,10000000000.0,"(3500.0485291868713, 0.0, 1149.9591672334282)","(45256.06672449574, 0.0008333333333333334, 12039.782828428488)","(329234.23906269344, 0.0008333333333333334, 65709.81111514926)"
1.6681005372000592,1.6681005372000592,2154434.6900318866,0.1,"(2364.4226642834255, 0.0075, 816.1099398081369)","(9599.592869318312, 0.014166666666666666, 2884.084237348376)","(24675.278511125256, 0.013333333333333334, 5345.826051443191)"
1.6681005372000592,1.6681005372000592,2154434.6900318866,1.6681005372000592,"(2364.426033705221, 0.0075, 816.1109725473152)","(9599.636328496246, 0.014166666666666666, 2884.1004434968895)","(24675.45293017582, 0.013333333333333334, 5345.885999633203)"
1.6681005372000592,1.6681005372000592,2154434.6900318866,27.825594022071257,"(2364.4818347512532, 0.0075, 816.1280970402458)","(9600.356069015254, 0.014166666666666666, 2884.368644744977)","(24678.341563523605, 0.013333333333333334, 5346.877897863882)"
1.6681005372000592,1.6681005372000592,2154434.6900318866,464.1588833612782,"(2365.318097223802, 0.0075, 816.3890891874137)","(9611.145845129333, 0.014166666666666666, 2888.3494895741937)","(24721.65354908842, 0.013333333333333334, 5361.5574738250925)"
1.6681005372000592,1.6681005372000592,2154434.6900318866,7742.636826811277,"(2372.0501071297563, 0.0075, 818.614682937442)","(9698.432084414633, 0.014166666666666666, 2919.0578375541795)","(25073.1795720882, 0.013333333333333334, 5473.112378933461)"
1.6681005372000592,1.6681005372000592,2154434.6900318866,129154.96650148854,"(2400.456566723228, 0.0075, 827.3452958329597)","(10077.714802182123, 0.013333333333333334, 3042.641187163107)","(26632.063242393302, 0.013333333333333334, 5926.9749098531465)"
1.6681005372000592,1.6681005372000592,2154434.6900318866,2154434.6900318866,"(2500.15383849, 0.0075, 854.6676906221093)","(11552.909503335075, 0.009166666666666667, 3456.428543869716)","(33164.61625605489, 0.004166666666666667, 7582.241612084731)"
1.6681005372000592,1.6681005372000592,2154434.6900318866,35938136.638046406,"(2746.53254060363, 0.005833333333333334, 922.914951599146)","(16228.727820288712, 0.006666666666666667, 4640.887825107013)","(58227.72761158722, 0.0033333333333333335, 12839.01311664327)"
1.6681005372000592,1.6681005372000592,2154434.6900318866,599484250.3189421,"(3109.253473346005, 0.0025, 1023.9681738046735)","(26543.28325770704, 0.0033333333333333335, 7224.401271944802)","(133391.68377867225, 0.0016666666666666668, 27525.236275736537)"
1.6681005372000592,1.6681005372000592,2154434.6900318866,10000000000.0,"(3500.6091665255835, 0.0, 1149.9902887617914)","(45293.10945399484, 0.0, 12042.562571623943)","(329683.8203908317, 0.0008333333333333334, 65714.3266428869)"
1.6681005372000592,1.6681005372000592,35938136.638046406,0.1,"(2863.869093410617, 0.0, 921.6707819698767)","(19527.862896055918, 0.0, 4795.362904270981)","(80858.03152988516, 0.0, 11469.018773141044)"
1.6681005372000592,1.6681005372000592,35938136.638046406,1.6681005372000592,"(2863.8692370916447, 0.0, 921.6708379368777)","(19527.86633458608, 0.0, 4795.364024510357)","(80858.0542193585, 0.0, 11469.024867814804)"
1.6681005372000592,1.6681005372000592,35938136.638046406,27.825594022071257,"(2863.871632745422, 0.0, 921.6717710943138)","(19527.92366667684, 0.0, 4795.382702666299)","(80858.43253080585, 0.0, 11469.126486931975)"
1.6681005372000592,1.6681005372000592,35938136.638046406,464.1588833612782,"(2863.9112949387513, 0.0, 921.6872193248025)","(19528.87286221301, 0.0, 4795.691919229932)","(80864.69592198203, 0.0, 11470.808904090833)"
1.6681005372000592,1.6681005372000592,35938136.638046406,7742.636826811277,"(2864.5032488438155, 0.0, 921.9175532570148)","(19543.042614785394, 0.0, 4800.30395814694)","(80958.20654583041, 0.0, 11495.926306325086)"
1.6681005372000592,1.6681005372000592,35938136.638046406,129154.96650148854,"(2869.2018189172113, 0.0, 923.7298585548873)","(19655.898980340404, 0.0, 4836.921637346898)","(81704.49212718355, 0.0, 11696.22862186778)"
1.6681005372000592,1.6681005372000592,35938136.638046406,2154434.6900318866,"(2889.1138501558917, 0.0, 931.2074319742832)","(20144.157527960408, 0.0, 4993.3289317569315)","(84975.24950486046, 0.0, 12560.685971009958)"
1.6681005372000592,1.6681005372000592,35938136.638046406,35938136.638046406,"(2962.4801724803456, 0.0, 957.9920011577992)","(22087.79330525066, 0.0, 5590.950879668033)","(98660.08029491268, 0.0, 15992.684913462872)"
1.6681005372000592,1.6681005372000592,35938136.638046406,599484250.3189421,"(3168.8682651891504, 0.0, 1030.8440067831596)","(28890.83354132669, 0.0, 7538.13130871793)","(154141.16271817742, 0.0, 28554.12594712862)"
1.6681005372000592,1.6681005372000592,35938136.638046406,10000000000.0,"(3509.5486050179634, 0.0, 1151.5636326544038)","(45889.754458856165, 0.0, 12116.227429035369)","(336939.8157992734, 0.0, 66011.59595415473)"
1.6681005372000592,1.6681005372000592,599484250.3189421,0.1,"(3392.392824154616, 0.0, 1097.7433863277176)","(40000.45714293013, 0.0, 9535.979219725577)","(267336.93083972594, 0.0, 35073.97796269295)"
1.6681005372000592,1.6681005372000592,599484250.3189421,1.6681005372000592,"(3392.392829607643, 0.0, 1097.7433886350416)","(40000.457411851756, 0.0, 9535.979304745455)","(267336.9337979484, 0.0, 35073.97872942491)"
1.6681005372000592,1.6681005372000592,599484250.3189421,27.825594022071257,"(3392.392920567122, 0.0, 1097.743427122437)","(40000.461897611494, 0.0, 9535.980722923587)","(267336.98314271896, 0.0, 35073.991518934905)"
1.6681005372000592,1.6681005372000592,599484250.3189421,464.1588833612782,"(3392.3944371669754, 0.0, 1097.7440688285978)","(40000.53669032524, 0.0, 9536.004368742977)","(267337.8058862483, 0.0, 35074.20476350521)"
1.6681005372000592,1.6681005372000592,599484250.3189421,7742.636826811277,"(3392.419544332892, 0.0, 1097.75469005307)","(40001.774887921674, 0.0, 9536.395831195752)","(267351.42648387654, 0.0, 35077.735146735984)"
1.6681005372000592,1.6681005372000592,599484250.3189421,129154.96650148854,"(3392.793976549963, 0.0, 1097.9126368177565)","(40020.243617789114, 0.0, 9542.236030450194)","(267554.59998995176, 0.0, 35130.41889522886)"
1.6681005372000592,1.6681005372000592,599484250.3189421,2154434.6900318866,"(3395.7608008206994, 0.0, 1099.1475499762926)","(40166.94552732252, 0.0, 9588.722255754416)","(269170.4507853509, 0.0, 35550.44613376583)"
1.6681005372000592,1.6681005372000592,599484250.3189421,35938136.638046406,"(3408.416373834282, 0.0, 1104.3508168631645)","(40802.21630171287, 0.0, 9789.702283155853)","(276224.5039925911, 0.0, 37376.085764371404)"
1.6681005372000592,1.6681005372000592,599484250.3189421,599484250.3189421,"(3456.547998482489, 0.0, 1123.9219231210993)","(43364.931312471854, 0.0, 10588.377289005124)","(305609.7741961811, 0.0, 44791.02711757403)"
1.6681005372000592,1.6681005372000592,599484250.3189421,10000000000.0,"(3606.272845296387, 0.0, 1184.5273887325463)","(52999.355533545975, 0.0, 13508.905116280577)","(428347.3851238294, 0.0, 73882.8917329792)"
1.6681005372000592,1.6681005372000592,10000000000.0,0.1,"(3893.255620542493, 0.0, 1286.2866468956718)","(83488.1591049525, 0.0, 19706.485709312907)","(898112.4742074994, 0.0, 112299.78564054202)"
1.6681005372000592,1.6681005372000592,10000000000.0,1.6681005372000592,"(3893.2556207194248, 0.0, 1286.2866469755013)","(83488.15912668305, 0.0, 19706.485716106694)","(898112.4746108359, 0.0, 112299.78574130312)"
1.6681005372000592,1.6681005372000592,10000000000.0,27.825594022071257,"(3893.2556236708288, 0.0, 1286.2866483071389)","(83488.15948916975, 0.0, 19706.4858294337)","(898112.4813388813, 0.0, 112299.78742209674)"
1.6681005372000592,1.6681005372000592,10000000000.0,464.1588833612782,"(3893.2556729018356, 0.0, 1286.286670519561)","(83488.16553564578, 0.0, 19706.487719789795)","(898112.5935663474, 0.0, 112299.81545864974)"
1.6681005372000592,1.6681005372000592,10000000000.0,7742.636826811277,"(3893.2564937470015, 0.0, 1286.2870408712238)","(83488.26635062258, 0.0, 19706.519238306264)","(898114.4647735917, 0.0, 112300.28292139282)"
1.6681005372000592,1.6681005372000592,10000000000.0,129154.96650148854,"(3893.2700824934136, 0.0, 1286.293170924002)","(83489.93531275682, 0.0, 19707.041006716237)","(898145.4420747211, 0.0, 112308.02153200601)"
1.6681005372000592,1.6681005372000592,10000000000.0,2154434.6900318866,"(3893.472686821954, 0.0, 1286.384373076159)","(83514.82237477961, 0.0, 19714.819288461797)","(898607.376621116, 0.0, 112423.40062211856)"
1.6681005372000592,1.6681005372000592,10000000000.0,35938136.638046406,"(3895.0777475704153, 0.0, 1287.1021986067792)","(83712.36159922626, 0.0, 19776.510592992636)","(902276.5637261741, 0.0, 113339.28519189372)"
1.6681005372000592,1.6681005372000592,10000000000.0,599484250.3189421,"(3901.955932401892, 0.0, 1290.182322697849)","(84568.7557013812, 0.0, 20043.679647346537)","(918261.9551789814, 0.0, 117317.66134290762)"
1.6681005372000592,1.6681005372000592,10000000000.0,10000000000.0,"(3928.6474580707136, 0.0, 1302.041747140066)","(88051.29807518503, 0.0, 21122.554936069813)","(984570.2250603962, 0.0, 133569.3176353916)"
1.6681005372000592,27.825594022071257,0.1,0.1,"(951.7538462754455, 0.9941666666666666, 18973.093678626356)","(500.01184131969484, 0.9975, 15580.636772327643)","(181.14045384869107, 0.9991666666666666, 7114.491336168315)"
1.6681005372000592,27.825594022071257,0.1,1.6681005372000592,"(1072.9214189749157, 0.9858333333333333, 12992.671316261263)","(707.0781563103147, 0.9891666666666666, 13467.245090650997)","(312.64416109828096, 0.9916666666666667, 7653.603732627023)"
1.6681005372000592,27.825594022071257,0.1,27.825594022071257,"(1243.6808605142621, 0.9333333333333333, 7612.744079978137)","(1116.300421729543, 0.9975, 10990.030737063016)","(657.2791740062123, 0.9991666666666666, 8186.74287853177)"
1.6681005372000592,27.825594022071257,0.1,464.1588833612782,"(1457.2560607995927, 0.6566666666666666, 4330.8783756454195)","(1851.042581589631, 0.7483333333333333, 8833.582601213444)","(1522.1940564192982, 0.795, 8832.29837776805)"
1.6681005372000592,27.825594022071257,0.1,7742.636826811277,"(1711.7906423753016, 0.395, 2324.964240719004)","(3125.725070254564, 0.485, 6444.430137302057)","(3655.921145501958, 0.5016666666666667, 8756.728399489228)"
1.6681005372000592,27.825594022071257,0.1,129154.96650148854,"(2007.3688394032442, 0.1425, 1278.7856181386576)","(5311.97808281976, 0.2683333333333333, 4562.17212933936)","(8890.298781625008, 0.295, 8305.898947049933)"
1.6681005372000592,27.825594022071257,0.1,2154434.6900318866,"(2342.5326705219277, 0.03833333333333333, 955.70613825789)","(9046.906117505227, 0.08, 3908.38262332357)","(21729.54385717412, 0.0975, 8828.792243815351)"
1.6681005372000592,27.825594022071257,0.1,35938136.638046406,"(2711.9816821905283, 0.011666666666666667, 942.2612050843998)","(15426.362007100193, 0.018333333333333333, 4762.597590155549)","(53344.86862102344, 0.015833333333333335, 13370.628820029842)"
1.6681005372000592,27.825594022071257,0.1,599484250.3189421,"(3104.332721873653, 0.0033333333333333335, 1024.8119164497111)","(26358.71475391109, 0.0033333333333333335, 7221.912514843862)","(131814.56130142856, 0.0025, 27575.80504995359)"
1.6681005372000592,27.825594022071257,0.1,10000000000.0,"(3500.0130069298452, 0.0, 1149.9575489912427)","(45253.724545588935, 0.0008333333333333334, 12039.611887597317)","(329205.5383760212, 0.0008333333333333334, 65709.55487710505)"
1.6681005372000592,27.825594022071257,1.6681005372000592,0.1,"(965.1779923379902, 0.9941666666666666, 17448.313555551384)","(521.1989518964093, 0.9975, 14840.66430857742)","(194.0882073324974, 0.9991666666666666, 6993.80271380418)"
1.6681005372000592,27.825594022071257,1.6681005372000592,1.6681005372000592,"(1076.0350979042157, 0.9833333333333333, 12609.697108990995)","(713.7887596871075, 0.9875, 13212.250266935152)","(317.7790358210968, 0.99, 7572.044146503775)"
